name,mean_score,mean_score_round,weights
201af1e8-555e-4a53-97be-3e506452af39.jpg,1.67,2.0,1.0
201b9240-fd78-48a6-bda1-5fb7f778cbb7.jpg,1.67,2.0,1.0
201b940f-04a1-483c-bba2-73aefcd2f1a3.jpg,0.67,1.0,1.0
201c7614-5d42-4123-912f-871719231bc2.jpg,0.33,0.0,1.0
201d138e-4e5e-4a95-92b2-b18bf75df4e0.jpg,0.25,0.0,1.0
201d523b-49a0-45e7-9aa8-f6339e7528e1.jpg,0.0,0.0,1.0
201d618f-b117-41a5-a7b0-652b5dc69c1b.jpg,0.75,1.0,1.0
201ee647-cc59-4e8d-b49f-70948e7eab4c.jpg,0.33,0.0,1.0
201f96f9-c28a-4d48-99cd-b62e6715eeb0.jpg,1.0,1.0,1.0
20201ef0-3b0b-433c-8111-2bec4a13c2b4.jpg,2.0,2.0,1.0
2020be43-fa22-4e2d-a839-5e12df6f4f42.jpg,1.0,1.0,1.0
2021586e-97ef-4d0b-b86a-59300c0eac83.jpg,0.67,1.0,1.0
20217e73-9937-482a-9e75-8ef961b180b7.jpg,1.0,1.0,1.0
2022328b-fc52-4a04-b1ad-defa5f113851.jpg,0.0,0.0,1.0
20223b09-b9b2-470d-96dd-a5e7bfe032c9.jpg,1.33,1.0,1.0
2022d73a-8038-49a0-bbdb-0b2280d83206.jpg,1.67,2.0,1.0
2022d817-438c-4ca6-9b29-54d8b50c7fc9.jpg,0.67,1.0,1.0
2023d87c-8f26-48e2-bb9b-99ea6a1baacd.jpg,1.0,1.0,1.0
202686e7-700d-462e-b8b0-cc641c518021.jpg,1.5,2.0,1.0
20271f2c-546a-4570-804e-384a35e4ac3b.jpg,0.33,0.0,1.0
2027341d-b0c6-4edf-8eb4-c22b3b72cb48.jpg,1.0,1.0,1.0
20279dcf-93c5-4540-8f84-96e782551487.jpg,1.33,1.0,1.0
2027e0d7-1f8b-403b-86f0-d42a77c32e1e.jpg,1.33,1.0,1.0
2028bd2a-555d-48a9-9f0a-d5274282e777.jpg,1.0,1.0,1.0
202d5295-ab34-41d0-90cc-7e73858d3656.jpg,1.67,2.0,1.0
202d5ca7-7e90-4890-8fb1-fb23fa9d8013.jpg,1.67,2.0,1.0
202d729a-8abe-4be7-85c1-44cec615c123.jpg,2.0,2.0,1.0
202fbcf3-bf45-4d49-98ba-49ab0f93bb0d.jpg,2.75,3.0,1.0
203085ad-274f-4d31-9fcc-d8acead66b7c.jpg,2.0,2.0,1.0
20313a04-9c8d-4828-bd55-1717432d5da8.jpg,2.5,3.0,1.0
2032d59d-baee-482e-9c6e-5371d28a7224.jpg,1.25,1.0,1.0
2034b36b-9d2d-4d5d-adc0-71d0894e642a.jpg,0.0,0.0,1.0
2036112d-984a-44ee-8253-8ef85c959ed5.jpg,1.67,2.0,1.0
203696a1-0e82-4c95-9cad-1a3029fff15c.jpg,1.75,2.0,1.0
20374fce-96e7-4171-acc3-3dfedc1abc78.jpg,1.0,1.0,1.0
20378970-74ff-4408-b7b3-ffe4bf014ba8.jpg,1.0,1.0,1.0
2037e7c5-7f66-4700-8003-8bca29327d57.jpg,1.0,1.0,1.0
2039a870-182f-43b5-b295-4ca134d0de45.jpg,3.67,4.0,1.0
203a70af-7646-482c-9a9f-438aea039598.jpg,2.25,2.0,1.0
203bb6de-6905-49d9-ba8a-7fe4b05d5ed0.jpg,1.0,1.0,1.0
203fd412-90e8-4dfa-afc9-ca5fb2c3feb4.jpg,1.0,1.0,1.0
203fd6f1-6ba7-4f1a-ad41-1c7604a97555.jpg,0.0,0.0,1.0
2041081a-2ef0-4f0e-accb-1843522ae39e.jpg,1.33,1.0,1.0
20419fcc-495c-4509-a417-438a9ee50c30.jpg,3.0,3.0,1.0
2041cc30-978d-4302-8785-925736ee3d92.jpg,0.67,1.0,1.0
2043031f-248d-486d-a59b-c1efc69c987e.jpg,0.33,0.0,1.0
20430777-0ca6-4c99-992b-165c1321d7d1.jpg,2.75,3.0,1.0
2043441a-0e0c-4561-9483-05947400de10.jpg,2.0,2.0,1.0
20437c43-cc15-4791-be54-5d6ddb43b9b4.jpg,1.0,1.0,1.0
20448ef2-fc03-4567-a58e-89310f892347.jpg,1.25,1.0,1.0
2044bf2e-be5e-493e-9902-c1c67a6a9d7d.jpg,0.75,1.0,1.0
2045215b-cd24-4f26-b5c2-137ef829d124.jpg,1.5,2.0,1.0
20454a13-2b59-46d8-a18b-ff60b0841e5b.jpg,2.0,2.0,1.0
2045950e-3086-4080-9239-7cc35a5b1e43.jpg,2.0,2.0,1.0
204625ba-1103-41c4-a1c5-367ddae964c6.jpg,0.0,0.0,1.0
2047c938-6fdc-49de-8a12-cd8360a35781.jpg,0.33,0.0,1.0
2048f04c-8a6a-4b3c-bc96-961392dcfcd2.jpg,1.0,1.0,1.0
20499aec-d09d-4610-b3e0-90c02ca18b36.jpg,2.0,2.0,1.0
2049f5b2-f396-459b-a21f-2ecbed04a1aa.jpg,2.0,2.0,1.0
204a29a9-f8e5-4aae-bfb2-dfdcfb2c3e92.jpg,0.67,1.0,1.0
204af101-7bee-4e90-813c-0697515d1d52.jpg,1.0,1.0,1.0
204af2e6-fc76-493d-91ed-5f60b7902ef6.jpg,0.67,1.0,1.0
204bf03b-b570-4247-b738-88727f4c465b.jpg,1.75,2.0,1.0
204c53c6-a0d0-49e5-b09c-ad263bc3221c.jpg,2.0,2.0,1.0
204d1a12-6d55-435b-9f19-8934e2f70c2a.jpg,1.0,1.0,1.0
204d4b5a-fa02-4a66-80c7-7086e9fe692f.jpg,2.0,2.0,1.0
204da649-64fb-488c-bb5e-3ba2bfbd5701.jpg,2.0,2.0,1.0
204f3468-c942-4fab-a3c0-d970091aba3b.jpg,0.33,0.0,1.0
204f9ef0-e674-43c4-9ff3-15ab454fa5bb.jpg,1.0,1.0,1.0
2050eac6-c3f9-46d7-bbe7-85f01f6fedc6.jpg,0.25,0.0,1.0
205128d2-9543-40f5-845f-9ea04689025c.jpg,1.33,1.0,1.0
2051f761-0cd9-4cee-b815-ad0d652f4685.jpg,0.75,1.0,1.0
2052f71e-d877-487e-8b25-ee307519e801.jpg,2.33,2.0,1.0
20539447-b37e-45a2-a04c-c08ea020ea23.jpg,1.25,1.0,1.0
20541652-18a7-45d4-8020-db3b67c7f54e.jpg,0.67,1.0,1.0
20548141-9660-4aa1-8ce2-2c48b8c28e23.jpg,1.0,1.0,1.0
20557c53-a08c-4788-acdd-f4d3a761591c.jpg,1.0,1.0,1.0
20570ffe-4ebd-48e3-b3d2-1cf30e4e03c4.jpg,0.75,1.0,1.0
20574cd9-05e4-468e-a3ec-1fd69c55aee6.jpg,2.5,3.0,1.0
205928b3-7349-468f-b285-708881ec1e71.jpg,2.0,2.0,1.0
205a6aae-3d71-4179-b809-a507f96fed7a.jpg,0.33,0.0,1.0
205ab17d-2947-42ab-bfe9-89ff0265dee8.jpg,0.5,1.0,1.0
205bdaba-a7e1-4021-9dd7-b860f0a8bbb0.jpg,0.33,0.0,1.0
205f374c-a36f-4add-a647-1213cd40dcaa.jpg,3.33,3.0,1.0
205f6792-530b-4852-9dac-5d12cfcced52.jpg,2.25,2.0,1.0
2061832a-dda9-4cb5-9a6d-a0bfdb7cf437.jpg,1.33,1.0,1.0
206204f8-e384-407b-92bd-4050c379db26.jpg,2.0,2.0,1.0
2062200b-240a-48c9-bce8-d640be2c8aa0.jpg,2.25,2.0,1.0
206261a5-5324-4a5c-9797-4b9867ceef3d.jpg,1.75,2.0,1.0
20639990-380a-4b52-9af4-18ec81fe8b22.jpg,2.5,3.0,1.0
2063f463-6e06-4f54-8af4-017363d8309c.jpg,0.75,1.0,1.0
2064a168-6223-411a-bd72-f71537212b59.jpg,1.0,1.0,1.0
2064fd6b-003e-48b3-8cb8-0cc804aa6077.jpg,1.0,1.0,1.0
2065a16f-82e3-4717-8d46-8a1d46be953a.jpg,0.75,1.0,1.0
20663191-33de-4142-99d5-6d09678179aa.jpg,0.5,1.0,1.0
2067e5e0-df91-4353-ae8e-1f00e567f929.jpg,1.25,1.0,1.0
20688765-7c7d-46c0-b1b0-7e42bf61ed86.jpg,2.0,2.0,1.0
2068e295-304a-4dbc-8770-95a8ec4b7b07.jpg,1.67,2.0,1.0
206907bc-8897-4a0c-8f4e-c4dc663a3fad.jpg,1.67,2.0,1.0
2069c7e6-bab4-4d68-afb0-fb577d8d1d29.jpg,0.33,0.0,1.0
206a1fb3-6dde-4021-a940-ed4eee232da3.jpg,1.33,1.0,1.0
206a4c9c-ee16-4b84-8275-c7127fd2e380.jpg,0.67,1.0,1.0
206a878f-ed64-47a9-a2f1-1451e0b5b587.jpg,1.67,2.0,1.0
206b03bf-0731-4b8b-b69d-6e31cfab5513.jpg,1.33,1.0,1.0
206b435e-1933-4cf1-aa36-472899b3b61c.jpg,2.67,3.0,1.0
206bb46f-71d0-4cc6-9ee6-b20e160f5564.jpg,0.5,1.0,1.0
206bf00f-9525-417b-946e-597ba5dd4bd2.jpg,1.0,1.0,1.0
206c01cd-ea2e-43ac-b203-2c1b06e8572a.jpg,0.0,0.0,1.0
206c475e-f8ff-4f64-96f7-b92d103be7b0.jpg,0.67,1.0,1.0
206ceec7-84b6-41ba-844b-3d1a403625d6.jpg,1.0,1.0,1.0
206cf839-3b26-4848-93e2-2f6572f7fae7.jpg,1.0,1.0,1.0
206d7993-0075-45d0-9fcf-3b050071f21c.jpg,0.33,0.0,1.0
206da12a-9365-47aa-a50c-d104ed79cef3.jpg,1.33,1.0,1.0
206daac6-22cc-4d1b-bd21-77c72d4361d2.jpg,0.67,1.0,1.0
206e0d61-2735-46b9-967c-e5901b67437e.jpg,2.25,2.0,1.0
206e5018-9483-427a-be3e-925dc9077b10.jpg,1.75,2.0,1.0
206e6ba3-5256-4df3-81f6-d20cf2420a5d.jpg,0.67,1.0,1.0
206e7144-f2dc-49de-b3db-15196a623ac0.jpg,1.0,1.0,1.0
206f8a2e-d90a-4d63-8a04-6089c46b9694.jpg,1.33,1.0,1.0
206fe8c8-07bc-42b8-b9ec-13d769aab769.jpg,1.67,2.0,1.0
20719266-e3c8-4087-94e5-848922cda27a.jpg,0.33,0.0,1.0
20720af9-07ab-4ffc-b818-8b59f0767406.jpg,0.5,1.0,1.0
207227e9-e93c-4835-b42e-4ff79103f638.jpg,0.33,0.0,1.0
207272d0-fd56-46f3-9276-0d08c574d682.jpg,2.25,2.0,1.0
2072be6a-18ae-4cd9-9c63-ad708fbb9edc.jpg,1.25,1.0,1.0
2072c5bc-615f-4b2f-adde-31517ad94791.jpg,2.67,3.0,1.0
2072f440-ae27-47b3-a7c5-bde312a979ff.jpg,1.0,1.0,1.0
20732239-d50a-40f5-8877-88bb8ba25b55.jpg,1.33,1.0,1.0
20735390-5ccd-426e-a4bf-e6f805468423.jpg,1.67,2.0,1.0
2074145c-0a92-4ac3-8403-3872f439cc02.jpg,1.33,1.0,1.0
207417ff-e8c2-4bbe-9a56-6217d829d135.jpg,0.67,1.0,1.0
2074ba7b-4518-4ce8-8359-ba8f54569e3b.jpg,1.25,1.0,1.0
2076589d-5b64-4c86-98db-ded032f5a082.jpg,1.33,1.0,1.0
20769d7f-a638-419b-a896-eced5da89110.jpg,2.67,3.0,1.0
207710ee-f22d-43bd-827e-5009a897d5ad.jpg,0.25,0.0,1.0
207784ea-583b-4fe1-8511-0d31f3ebe44c.jpg,1.0,1.0,1.0
2077f3cd-326c-4688-bf24-7962e2422761.jpg,2.5,3.0,1.0
2078c037-668b-4774-b6d0-1037ed767837.jpg,1.0,1.0,1.0
207b5368-1d64-4583-b96c-fc1a9550694f.jpg,1.33,1.0,1.0
207bf6bb-bfd2-4bd7-8ba8-7a01c8abab16.jpg,1.0,1.0,1.0
207cf1de-6427-4258-a0da-73f853131048.jpg,2.75,3.0,1.0
207df3b5-a111-4f18-b87a-613e581c5be6.jpg,1.0,1.0,1.0
207e3d36-2faf-4a29-8dfe-ae3b42ab31fe.jpg,0.67,1.0,1.0
207e4e5b-5a0a-4d30-bfbd-0e205f3e0acd.jpg,1.67,2.0,1.0
207e8cdb-15a4-46b3-8e78-9890fd90c53b.jpg,2.67,3.0,1.0
207f019e-1cdb-4daa-bff6-9651f6f84968.jpg,0.0,0.0,1.0
207f82c6-a08d-48f6-ab31-073c1a9375c5.jpg,0.33,0.0,1.0
207fc62d-d3b5-4a7f-b985-806da3604838.jpg,0.25,0.0,1.0
207fc96c-5286-483b-845a-97a24cd9378c.jpg,0.0,0.0,1.0
2080a743-f93e-40ab-bccb-67ba4fc7b603.jpg,1.5,2.0,1.0
20812f94-697d-43ea-8130-f95060353936.jpg,1.25,1.0,1.0
20821472-dafa-4ea5-8771-098a37a3aafa.jpg,0.5,1.0,1.0
20827d32-c75f-404d-9c21-d87bfd5d414c.jpg,2.33,2.0,1.0
20831212-591b-4a7a-8bde-bdd74d618906.jpg,3.0,3.0,1.0
20833647-abc2-4fad-acd9-e6d5ed0ddfa3.jpg,2.67,3.0,1.0
2083e416-e642-4354-a2a4-8fbcb3028cc4.jpg,2.0,2.0,1.0
208454ad-e121-4309-8ea4-9cf94452cf8d.jpg,2.75,3.0,1.0
2084598c-f261-4ffd-ba82-117c192ec6c8.jpg,1.0,1.0,1.0
20846119-5358-4fb6-bccf-8e8afa31a35b.jpg,1.33,1.0,1.0
20848b2d-312f-4c03-b9cd-88e90fda6847.jpg,0.0,0.0,1.0
2085238e-7d27-40da-be9d-45f12d588afe.jpg,2.67,3.0,1.0
208566ef-6838-4a9f-9423-0a5eb6aafe10.jpg,2.33,2.0,1.0
2088bfbd-9d6a-4469-b3fe-dcf57dcd371b.jpg,1.25,1.0,1.0
208a05a7-eeeb-4376-8111-c608036fe46d.jpg,1.67,2.0,1.0
208b254c-43e1-4d1b-a3d1-944147838695.jpg,0.33,0.0,1.0
208b3a1d-1e76-4498-8542-4a558df3a43c.jpg,0.67,1.0,1.0
208b7c48-bf42-498f-bb31-1e93449dd605.jpg,0.75,1.0,1.0
208ba7ec-b4be-4d13-89f1-644777995be7.jpg,2.67,3.0,1.0
208bc509-aa88-407e-a171-d1f01ca5c440.jpg,0.25,0.0,1.0
208e0dfb-3bad-46a0-88e8-2f3d9a1e7fe2.jpg,1.5,2.0,1.0
208e14a6-36b2-4562-b8b7-803ba5d7007f.jpg,0.33,0.0,1.0
208eb300-8b64-4200-a3d9-d66261362a18.jpg,2.6,3.0,1.0
208f8f41-ba7f-493c-accc-02e94c344134.jpg,0.75,1.0,1.0
208fbd37-cce3-46c2-9055-23879ae28587.jpg,0.0,0.0,1.0
2090b814-243b-4705-9e63-2c9c700923c7.jpg,1.67,2.0,1.0
20912f27-e740-4638-a9d9-914732233309.jpg,0.75,1.0,1.0
209135c2-339f-4a83-91fe-74e75ccedc49.jpg,1.25,1.0,1.0
2094014b-e151-48b8-85c4-3a1c9271f334.jpg,2.67,3.0,1.0
2096f688-f181-44c2-a591-bd2a6e35be83.jpg,0.67,1.0,1.0
2097a69e-d11a-46d7-8ae9-eb3f4f5c28a0.jpg,3.25,3.0,1.0
20981a9c-1f4a-4b4d-8bfb-0423d04a87cb.jpg,1.33,1.0,1.0
20986bd3-375f-4548-82ae-dc04ab58bc8a.jpg,1.0,1.0,1.0
209956ae-b23e-47ba-b365-d2c004af3ae4.jpg,1.0,1.0,1.0
20999448-1214-468a-955a-2bc4ab17074f.jpg,1.67,2.0,1.0
2099d47f-64a5-4091-95c2-26cbd380f967.jpg,1.0,1.0,1.0
209a0329-0462-4099-92d9-a569a8f37bd0.jpg,1.33,1.0,1.0
209a9b6c-8826-411b-bf71-bf5cb33b6b88.jpg,1.0,1.0,1.0
209be04c-27db-4cf8-8822-383da678e4df.jpg,1.0,1.0,1.0
209cca7c-44a9-4b11-bb02-59962b812353.jpg,2.67,3.0,1.0
209d0ff1-ff8b-4b5c-8bdc-b44f671eaa67.jpg,1.0,1.0,1.0
209d394b-bc54-4fcd-b961-1484f36d8d8e.jpg,2.33,2.0,1.0
209e2c4c-cdf2-4109-a784-8776ef54f72f.jpg,0.67,1.0,1.0
209f6a41-1dd4-4262-9a9c-da6ef99d5ba9.jpg,1.0,1.0,1.0
209fa88d-de5f-4a67-923d-d1e894c1e28d.jpg,0.0,0.0,1.0
20a04e81-3ffc-41bf-860a-6a360c6eabc5.jpg,2.0,2.0,1.0
20a0a6b4-f981-413c-8537-0dd1e76fa8d8.jpg,0.5,1.0,1.0
20a1f723-436e-410b-bcfd-fa5fa9220fdc.jpg,0.33,0.0,1.0
20a208d3-3925-4fe4-ab05-99dab6ed33e7.jpg,1.5,2.0,1.0
20a29dd0-47a4-4f0d-9e99-92414890e9bd.jpg,2.33,2.0,1.0
20a3a0df-ffd3-4887-a1c9-735159b141f8.jpg,0.67,1.0,1.0
20a3e7bf-ad28-4828-9f08-de67132234ea.jpg,0.67,1.0,1.0
20a3f386-13d7-4417-9129-c27287f18eb2.jpg,1.0,1.0,1.0
20a41474-c7f2-4397-b419-3f8485776853.jpg,1.0,1.0,1.0
20a5ad6a-a87f-431c-8a0c-6fbea91b7456.jpg,1.67,2.0,1.0
20a5fd1d-8bcc-484a-a1f2-61ab654985dc.jpg,2.25,2.0,1.0
20a7dbcf-459c-4eaa-99ba-ce260637b2de.jpg,1.0,1.0,1.0
20a9879e-7b76-4974-a687-7a94733df11c.jpg,1.0,1.0,1.0
20aa5f65-ca4a-48e8-9bde-eb61b96628dc.jpg,2.25,2.0,1.0
20aa7805-883c-46be-8236-7d3e9974cc69.jpg,1.33,1.0,1.0
20aaaec3-c4f2-48d0-a882-06844bc6492b.jpg,0.75,1.0,1.0
20ab1fb3-16f4-4cea-89c2-e0dbe001c53c.jpg,1.75,2.0,1.0
20ab92ce-a1ce-4464-87f5-bcf24f0faf2c.jpg,0.25,0.0,1.0
20ac371c-1fc4-42f0-8b47-7bed68d62f63.jpg,2.33,2.0,1.0
20acb6e9-39aa-42e2-9a68-24a4b301a088.jpg,1.5,2.0,1.0
20acee94-fc55-42a9-b077-19ae15e57cc9.jpg,1.67,2.0,1.0
20ad5fdb-8c67-476b-bd59-23a06e814cc1.jpg,0.33,0.0,1.0
20adfb1c-b77c-49e0-ab26-6b261454bd96.jpg,1.33,1.0,1.0
20ae902e-b071-45fd-98a2-ffbe1e96fb39.jpg,1.33,1.0,1.0
20aed086-4476-416b-a00e-1b8215551546.jpg,2.33,2.0,1.0
20af3f1b-cc3d-40ec-974c-3084054802a5.jpg,0.33,0.0,1.0
20af940b-8c44-401b-af37-db3bccbbb843.jpg,2.0,2.0,1.0
20b0aaed-00fb-4060-bac8-6345487136dd.jpg,0.5,1.0,1.0
20b2e3bd-e850-429e-be99-1b8ce93ef8fe.jpg,2.67,3.0,1.0
20b3d108-0485-4769-a812-80c6800879c7.jpg,2.0,2.0,1.0
20b48f7f-d916-439c-bd45-699d2ee53fd8.jpg,1.0,1.0,1.0
20b4a716-1f46-4194-805d-4d30b65debb7.jpg,1.0,1.0,1.0
20b4f180-5413-42e3-8028-b4aa3f19e89e.jpg,2.33,2.0,1.0
20b4f936-77db-49d8-ad9a-b520b9c7df22.jpg,1.67,2.0,1.0
20b51d65-a866-47be-bbbb-d6aace55f1ef.jpg,1.0,1.0,1.0
20b58078-17ea-4b0d-a885-f7428c342927.jpg,1.75,2.0,1.0
20b5dbcd-85dd-4be0-a6d5-8bfea1e4f91d.jpg,3.5,4.0,1.0
20b6bee1-28d1-445c-8765-594d4b56a792.jpg,2.0,2.0,1.0
20b6d396-4eda-4aa8-bc86-2b18c700355a.jpg,0.33,0.0,1.0
20b86507-bf74-4315-b827-aab22277dd34.jpg,2.67,3.0,1.0
20b8a520-141a-4355-9257-6b956cfb7709.jpg,0.25,0.0,1.0
20b985ba-8154-4027-8b06-ca6b2aed9289.jpg,0.33,0.0,1.0
20ba07d0-922a-4e9b-a409-246d63695ae6.jpg,1.67,2.0,1.0
20bcaeb0-d841-4c29-af61-3b91cba2c59f.jpg,0.33,0.0,1.0
20bcf12b-57f6-4eed-abde-c66bf5aff3f8.jpg,1.33,1.0,1.0
20bcfaf7-3a48-4783-9039-78421181bf0c.jpg,0.75,1.0,1.0
20bdc8d4-493a-4440-9f89-6c7b818c37fe.jpg,0.5,1.0,1.0
20be439c-4531-40d3-b73f-d4bc2a6f1d01.jpg,1.0,1.0,1.0
20be61ff-c92c-474b-ab00-3aed477e2f00.jpg,2.25,2.0,1.0
20bea0a1-0b30-4838-b546-024e1ca7be2e.jpg,0.0,0.0,1.0
20bf6e2a-9370-4bc0-8761-dd04d9aad9e0.jpg,1.33,1.0,1.0
20bf91ae-3d09-43a6-a24a-de3a17024fd8.jpg,0.67,1.0,1.0
20bfb85a-9ca1-43d5-96dc-6efb71ea9e2f.jpg,1.5,2.0,1.0
20c0a952-1ac0-4258-8736-3bfdeecb5c65.jpg,1.0,1.0,1.0
20c0e252-5146-4e47-9670-27103a37c9bb.jpg,1.33,1.0,1.0
20c12c94-a9df-4137-9f64-8393f0542f56.jpg,1.33,1.0,1.0
20c13912-97f5-4527-aa14-4f1aa555580e.jpg,0.0,0.0,1.0
20c1413a-1a67-470f-8ab9-a8f8b51bcaed.jpg,2.25,2.0,1.0
20c19c53-54ae-451d-9767-4eefda9122f4.jpg,1.67,2.0,1.0
20c21e8d-9535-404d-b7bc-0c276be475c8.jpg,0.67,1.0,1.0
20c242dd-148c-4d42-b14a-24cf22c354eb.jpg,1.0,1.0,1.0
20c25753-2dad-459c-aa17-efb1ad82a2eb.jpg,0.67,1.0,1.0
20c2faed-dec3-4a0d-b636-0e9573648c9d.jpg,2.0,2.0,1.0
20c335b0-b36f-4a95-934e-a5d0fbc14b49.jpg,1.0,1.0,1.0
20c474c3-4ec5-452f-a77d-e6fadd9b3007.jpg,1.0,1.0,1.0
20c61523-f368-4afe-8ced-d2b3031d0a8a.jpg,0.0,0.0,1.0
20c73baa-9ec4-400d-80e1-42a8e23cd202.jpg,2.0,2.0,1.0
20c96b57-5d77-44fb-b7fd-bb795e1140e2.jpg,1.75,2.0,1.0
20c978e7-0f9f-415d-a458-69f9e9ca820e.jpg,0.75,1.0,1.0
20cb7c2b-6174-4f06-bd4c-0fb0d9c9e308.jpg,1.33,1.0,1.0
20cbb16a-3804-4573-b06e-79cd220cf01c.jpg,0.0,0.0,1.0
20cbc86c-e9f8-4802-9aec-a0453a3de0f1.jpg,2.0,2.0,1.0
20cd3848-119c-4277-8d89-9abb477937e5.jpg,3.0,3.0,1.0
20ce9719-de41-46d4-9996-de4c1af7de63.jpg,0.33,0.0,1.0
20ceaa76-2a59-40e1-9c81-1d791d196308.jpg,1.75,2.0,1.0
20cec11b-64de-4f5f-9900-e32f839b1ff0.jpg,1.0,1.0,1.0
20cf9646-ca61-4e36-a74b-f772375da64e.jpg,1.33,1.0,1.0
20d10fd7-eecf-412d-8e06-a2c8ed859db2.jpg,0.33,0.0,1.0
20d3df41-1ac8-4d89-a783-d5e4085192cd.jpg,0.33,0.0,1.0
20d44f40-14dd-42fa-94f1-e1304a09fecd.jpg,1.0,1.0,1.0
20d4aff3-ae1d-4771-9a2e-ec08e000ae63.jpg,2.0,2.0,1.0
20d56d43-1eb6-4f0f-9f7e-37cc18a132a7.jpg,1.25,1.0,1.0
20d6452e-a22c-46ac-a7e3-f9f0b8677d54.jpg,1.33,1.0,1.0
20d775bf-40f3-4c7d-8f20-9fe2b79bfe87.jpg,1.0,1.0,1.0
20d79607-587a-4384-a3fd-da0686475c88.jpg,1.75,2.0,1.0
20d7dfab-b9be-4770-b83e-c3badcacfa3f.jpg,0.33,0.0,1.0
20d8283d-1930-4893-9944-242103dfd56d.jpg,1.33,1.0,1.0
20d87ef8-36b7-4680-a711-3162727cdd4a.jpg,0.67,1.0,1.0
20d9ad15-a310-4b77-9795-35dcf839e1ae.jpg,1.67,2.0,1.0
20daf5b5-01ed-43ff-9f71-033718a5e659.jpg,1.67,2.0,1.0
20dbcb5b-627c-4b18-a2e4-ab68b18e19b3.jpg,1.0,1.0,1.0
20dbe155-6440-4ec0-9b9f-3ecd11e606e7.jpg,2.0,2.0,1.0
20dc1f9e-b44e-47e4-8e3c-4e64ed0dec9d.jpg,0.0,0.0,1.0
20dcaa47-9251-4f1f-8fa0-3cb523c85a4d.jpg,1.5,2.0,1.0
20dcd83d-1d1c-4eca-81d5-9404ca47797d.jpg,0.5,1.0,1.0
20dd2b8c-ca1d-4748-91f7-a071327af6a7.jpg,1.75,2.0,1.0
20dd6605-a6fa-44ac-bbda-6512c4ae2853.jpg,1.5,2.0,1.0
20ddb791-de64-4a4d-b85a-f94e9ea7ad1f.jpg,1.5,2.0,1.0
20de066b-0679-40a6-aa4f-98006208f54e.jpg,1.0,1.0,1.0
20de6403-c995-47c5-ac12-dc17228e07be.jpg,1.67,2.0,1.0
20df2fa4-87a6-47cb-ac8f-3ccb36bd1ddf.jpg,1.67,2.0,1.0
20df3028-372f-4116-9136-f5d3411dafcd.jpg,0.25,0.0,1.0
20df7493-1adc-4952-b1a9-a6fcc97bcd80.jpg,2.0,2.0,1.0
20e1bb25-cada-493f-9503-756c71e82980.jpg,1.0,1.0,1.0
20e27f21-2145-4a48-9809-a908f9b8330b.jpg,1.5,2.0,1.0
20e2bd63-175f-4e20-9d47-305804791aeb.jpg,1.0,1.0,1.0
20e2c05e-8cfe-49c8-a007-3737c94dc012.jpg,0.0,0.0,1.0
20e2f2d8-e76a-409b-90a8-6f676741e9f9.jpg,1.0,1.0,1.0
20e319ea-c22d-4db2-bc1f-85d6b3dedb62.jpg,0.67,1.0,1.0
20e3575e-0f85-497d-ae03-0277f545816a.jpg,2.33,2.0,1.0
20e466e2-a5eb-48c5-8a86-6adbcc1ce1dc.jpg,2.33,2.0,1.0
20e47617-78fc-47d4-bd18-16a3fdf3e678.jpg,1.33,1.0,1.0
20e47ff1-2094-46b2-b1bc-3b695fd45115.jpg,1.0,1.0,1.0
20e4c753-1c2d-4424-8d2e-c3a25934961e.jpg,0.67,1.0,1.0
20e4ced2-91d6-4e94-a5e1-0f224a8df2d9.jpg,1.75,2.0,1.0
20e4e208-6a22-4ec6-97c3-2392d8507ea9.jpg,0.75,1.0,1.0
20e4ef77-7ec8-4ef1-9f24-41e3ca5900db.jpg,1.0,1.0,1.0
20e5570b-32f3-4dbe-9112-eed3b98cacef.jpg,1.33,1.0,1.0
20e65985-b80a-493d-b358-741153586341.jpg,1.33,1.0,1.0
20e6deae-0d87-49f9-8eb1-71a22b60766f.jpg,1.67,2.0,1.0
20e7e5ce-9cf5-451d-a057-711b14d7b7f2.jpg,1.25,1.0,1.0
20e8134b-2672-4ca6-932f-be5f9e242e03.jpg,1.5,2.0,1.0
20e82733-ca44-43fe-8925-08834a58e21f.jpg,1.67,2.0,1.0
20e887e2-502f-477b-bfbc-e873e28f7a2b.jpg,0.33,0.0,1.0
20e898d2-0689-41b4-bdae-2911b0821146.jpg,1.0,1.0,1.0
20e8a041-3d38-4e3a-8ab2-a4b37972ddfc.jpg,1.5,2.0,1.0
20e8edcc-87aa-4648-b02b-9abfd418880d.jpg,0.67,1.0,1.0
20e986a0-d29f-490a-bc89-e3567fd9cb47.jpg,0.67,1.0,1.0
20ea51ba-55fd-41ad-b7be-3ef3cb9021ef.jpg,1.0,1.0,1.0
20eb16e1-7553-4bb4-ab5c-06bfa757d645.jpg,1.0,1.0,1.0
20eb91ad-d913-4e53-bba6-379ad1302c71.jpg,0.67,1.0,1.0
20ede007-4eb0-415d-a483-71aad9fe41b0.jpg,1.5,2.0,1.0
20edff8b-dd63-4ff9-82b4-2e386c0aea1f.jpg,2.0,2.0,1.0
20ee4a5d-4076-4388-b985-48860027c311.jpg,0.33,0.0,1.0
20ee8857-3581-4c99-863e-d9503719de46.jpg,2.0,2.0,1.0
